Role,Role Type,Menu,Menu Type,Menu Item Name,Menu Item Route,Menu Item Product,Menu Item Page URL
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Rent Roll,reports/rentroll,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/rentroll
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Rent Roll With Lease Charges,reports/rentrollwithleasecharges,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/rentrollwithleasecharges
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Rentable Items Availability,reports/rentableitemsavailability,specialtycrmiqnet,/specialtycrmiqnet/content2/#/reports/rentableitemsavailability
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Rentable Items Directory,reports/rentableitemdirectory,specialtycrmiqnet,/specialtycrmiqnet/content2/#/reports/rentableitemdirectory
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,RentAdvocate,residentadvocacy/list,specialtycrmiqnet,/specialtycrmiqnet/content2/residentadvocacy/list
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Renters Insurance,,specialtycrmiqnet,
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Reports,reports,specialtycrmiqnet,/specialtycrmiqnet/content2/reports
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Resident,,specialtycrmiqnet,
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Resident Activity Detail,reports/residentactivity,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/residentactivity
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Resident Directory,reports/residentdirectory,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/residentdirectory
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Resident Services,services/residentServicesDashboard,specialtycrmiqnet,/specialtycrmiqnet/content2/services/residentServicesDashboard
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Residential Correspondence,reports/residentialcorrespondence,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/residentialcorrespondence
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Residents,,specialtycrmiqnet,
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Review Work Orders,workorder-search,ResFMa13net,/resfma13net/content/#/workorder-search
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,ROI,reports/ROI,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/ROI
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Screening,dashboard/residentscreeningdashboard,specialtycrmiqnet,/specialtycrmiqnet/content2/dashboard/residentscreeningdashboard
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Security Deposit Activity,reports/securitydeposit,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/securitydeposit
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Shift Note Detail,reports/shiftnotedetailreport,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/shiftnotedetailreport
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,SQL Reports,sqlreports/list,VoyagerSetupNet,/voyagersetupnet/content2/sqlreports/list
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Term Based Pricing Availability,reports/termedbasedpricingavailability,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/termedbasedpricingavailability
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Tracking & Routing,reports/trackingrouting,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/trackingrouting
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Traffic By Day,reports/trafficbyday,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/trafficbyday
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Traffic Sheet,reports/trafficsheet,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/trafficsheet
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Unit Amenities,reports/unitamenities,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/unitamenities
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Unit Availability,reports/unitavailability,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/unitavailability
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Unit Best Price Listing,reports/unitbestpricelisting,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/unitbestpricelisting
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Unit Directory,reports/unitdirectory,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/unitdirectory
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Unit Statistics,reports/unitstatastics,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/unitstatastics
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Unit Vacancy,reports/unitvacancy,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/unitvacancy
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Units & Pricing,services/availableUnitDashboard,specialtycrmiqnet,/specialtycrmiqnet/content2/services/availableUnitDashboard
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Voice Analytics,reports/voiceanalytics,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/voiceanalytics
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Wait List Assignment,military/waitlistassignment,specialtycrmiqnet,/specialtycrmiqnet/content2/military/waitlistassignment
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Weekly Status,reports/weeklystatus,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/weeklystatus
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,Work Order,workorder-dashboard,ResFMa13net,/content2/workorder-dashboard
CRM IQ Military - Leasing,Global,CRM IQ Military - Leasing,Global,YSR Reports,ysrreports,specialtycrmiqnet,/specialtycrmiqnet/content2/ysrreports
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Activity Register,reports/activityregister,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/activityregister
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Ad Source Performance,reports/adsourceperformance,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/adsourceperformance
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Aged Missed Follow-up,reports/agedmissedfollowups,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/agedmissedfollowups
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Aged Receivables,reports/agedreceivablesreport,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/agedreceivablesreport
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Agent Notification Response Time,reports/AgentNotificationResponse,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/AgentNotificationResponse
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Agent Performance,reports/agentperformance,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/agentperformance
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Audiences,config/audiences,specialtycrmiqnet,/specialtycrmiqnet/content2/config/audiences
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Box Score Summary,reports/boxscoresummary,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/boxscoresummary
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Bulk Documents,config/SearchbulkgenerationBatch,specialtycrmiqnet,/specialtycrmiqnet/content2/config/SearchbulkgenerationBatch
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Call Scoring,reports/callScoring,specialtycrmiqnet,crmiqnet/content2/reports/callScoring
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Campaigns,config/bulkmsgng,specialtycrmiqnet,/specialtycrmiqnet/content2/config/bulkmsgng
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,ChatIQ Agent Handoff,reports/chatiqhandoff,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/chatiqhandoff
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Communication Templates,config/templates,specialtycrmiqnet,/specialtycrmiqnet/content2/config/templates
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Conversion Detail Report,reports/conversionratiosdetail,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/conversionratiosdetail
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Conversion Life Cycle,reports/conversionlifecycle,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/conversionlifecycle
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Conversion Ratios,reports/conversionRatios,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/conversionRatios
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Custom Reports,,specialtycrmiqnet,
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Default Routing,reports/defaultrouting,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/defaultrouting
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Delinquency Summary,reports/delinquencysummary,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/delinquencysummary
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Effective Rent,reports/effectiverent,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/effectiverent
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,First Show Conversion Ratios,reports/firstshowconversionratios,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/firstshowconversionratios
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Follow-Up Event Type,reports/followupEventttype,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/followupEventttype
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Gross Potential Rent,reports/grosspotentialrent,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/grosspotentialrent
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Home,dashboard/agentdashboard,specialtycrmiqnet,/specialtycrmiqnet/content2/dashboard/agentdashboard
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,ID Verification Report,reports/idverificationreport,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/idverificationreport
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Incoming Traffic,reports/incomingtraffic,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/incomingtraffic
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Lead Stage Summary,reports/leadstagesummary,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/leadstagesummary
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Lease Expiration,reports/leaseexpiration,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/leaseexpiration
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Leasing,,specialtycrmiqnet,
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Market Rent Schedule,reports/marketrentschedule,specialtycrmiqnet,/specialtycrmiqnet/content2/#/reports/marketrentschedule
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Military,,specialtycrmiqnet,
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,More,communication,specialtycrmiqnet,/config/communication
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Move In Readiness,dashboard/moveinreadiness,specialtycrmiqnet,/specialtycrmiqnet/content2/dashboard/moveinreadiness
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,New Leases,reports/newleases,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/newleases
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Notes,reports/notes_memo,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/notes_memo
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Policy Information,reports/policyinformation,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/policyinformation
CRM IQ Military - Prospecting,Global,CRM IQ Military - Prospecting,Global,Policy Portfolio,reports/policyportfolio,specialtycrmiqnet,/specialtycrmiqnet/content2/reports/policyportfolio
